#BOOK=Genesis|BOOKCODE=gen|CHAPTER=45|VERSION=KJV|LANGPAIR=EN-KO|ARCHAIC=INLINE_PARENS
T|EN=Genesis 45|KO=창세기 45장
V|N=1|EN=Then Joseph could not refrain himself before all them that stood by him; and he cried, Cause every man to go out from me. And there stood no man with him, while Joseph made himself known unto his brethren.|KO=그때 요셉이 자기를 가까이 서 있는 모든 사람 앞에서 참지 못하고 외쳤다. "모두 나가게 하라." 요셉이 자기 형제들에게 자기를 알릴 때까지 그와 함께 있는 사람이 없었다.
V|N=2|EN=And he wept aloud: and the Egyptians and the house of Pharaoh heard.|KO=그가 크게 울었고, 애굽 사람들과 바로의 집이 들었다.
V|N=3|EN=And Joseph said unto his brethren, I am Joseph; doth my father yet live? And his brethren could not answer him; for they were troubled at his presence.|KO=요셉이 형제들에게 이르되, "나는 요셉이라. 아버지가 아직 살아 계시냐?" 그 형제들이 그 앞에서 놀라서 대답하지 못하였다.
V|N=4|EN=And Joseph said unto his brethren, Come near to me, I pray you. And they came near. And he said, I am Joseph your brother, whom ye sold into Egypt.|KO=요셉이 형제들에게 이르되, "내게 가까이 오라." 그들이 가까이 오니, 요셉이 이르되, "나는 너희가 애굽에 팔아넘긴 너희 형 요셉이다."
V|N=5|EN=Now therefore be not grieved, nor angry with yourselves, that ye sold me hither: for God did send me before you to preserve life.|KO=그러므로 이제 너희가 나를 이곳에 팔아넘긴 것을 슬퍼하지 말고, 스스로 노하지 말라. 하나님이 나를 너희보다 먼저 보내어 생명을 구하게 하셨느니라.
V|N=6|EN=For these two years hath the famine been in the land: and yet there are five years, in the which there shall neither be earing nor harvest.|KO=이 땅에 기근이 두 해 동안 있었고, 앞으로 다섯 해 동안은 밭을 갈지도 않고 거두지도 못할 것이니라.
V|N=7|EN=And God sent me before you to preserve you a posterity in the earth, and to save your lives by a great deliverance.|KO=하나님이 나를 너희보다 먼저 보내어 땅에 남은 자를 구원하고, 너희 생명을 큰 구원으로 구하게 하셨느니라.
V|N=8|EN=So now it was not you that sent me hither, but God: and he hath made me a father to Pharaoh, and lord of all his house, and a ruler throughout all the land of Egypt.|KO=그러므로 이제 나를 이곳에 보낸 것은 너희가 아니요, 하나님이시니, 그가 나를 바로의 아버지로 삼으시고, 그의 온 집의 주가 되게 하시고, 애굽 온 땅의 통치자로 삼으셨느니라.
V|N=9|EN=Haste ye, and go up to my father, and say unto him, Thus saith thy son Joseph, God hath made me lord of all Egypt: come down unto me, tarry not:|KO=너희는 급히 올라가서 내 아버지께 이르기를, "너희 아들 요셉이 이같이 말하노라. 하나님이 나를 애굽의 주가 되게 하셨으니, 내게로 내려오라. 지체하지 말라."
V|N=10|EN=And thou shalt dwell in the land of Goshen, and thou shalt be near unto me, thou, and thy children, and thy children’s children, and thy flocks, and thy herds, and all that thou hast:|KO=너는 고센 땅에 거주하고, 나와 가까이 있으라. 너와 네 자녀와 네 자녀의 자녀와 네 양과 네 소와 네 모든 소유가 함께 있으리라.
