#BOOK=Genesis|BOOKCODE=gen|CHAPTER=9|VERSION=KJV|LANGPAIR=EN-KO|ARCHAIC=INLINE_PARENS
T|EN=Genesis 9|KO=창세기 9장
V|N=1|EN=And God blessed Noah and his sons, and said unto them, Be fruitful, and multiply, and replenish the earth.|KO=하나님이 노아와 그의 아들들을 축복하시고 그들에게 이르시되, 생육하고 번성하며 땅을 충만하게 하라 하시니라.
V|N=2|EN=And the fear of you and the dread of you shall be upon every beast of the earth, and upon every fowl of the air, upon all that moveth upon the earth, and upon all the fishes of the sea; into your hand are they delivered.|KO=너희와 너희의 두려움이 땅의 모든 짐승과 공중의 모든 새와 땅 위를 기는 모든 것과 바다의 모든 물고기에게 임할 것이니, 그것들이 너희의 손에 넘겨졌느니라.
V|N=3|EN=Every moving thing that liveth shall be meat for you; even as the green herb have I given you all things.|KO=땅 위의 모든 생물은 너희의 먹을 것이 될 것이니, 내가 푸른 풀과 같이 너희에게 모든 것을 주었노라.
V|N=4|EN=But flesh with the life thereof, which is the blood thereof, shall ye not eat.|KO=그러나 생명이 있는 고기는 그 피를 먹지 말지니라.
V|N=5|EN=And surely your blood of your lives will I require; at the hand of every beast will I require it, and at the hand of man; at the hand of every man’s brother will I require the life of man.|KO=너희의 생명의 피를 내가 반드시 요구하리니, 짐승의 손에서든지 사람의 손에서든지, 각 사람의 형제의 손에서든지, 사람의 생명을 요구하리라.
V|N=6|EN=Whoso sheddeth man’s blood, by man shall his blood be shed: for in the image of God made he man.|KO=사람의 피를 흘리는 자는 그의 피가 사람에 의해 흘려질 것이니, 이는 하나님 형상대로 사람을 지으셨음이라.
V|N=7|EN=And you, be ye fruitful, and multiply; bring forth abundantly in the earth, and multiply therein.|KO=너희는 생육하고 번성하며 땅에 충만하고 그 안에서 번성하라.
V|N=8|EN=And God spake unto Noah, and to his sons with him, saying,|KO=하나님이 노아와 그의 아들들에게 말씀하시기를,
V|N=9|EN=And I, behold, I establish my covenant with you, and with your seed after you;|KO=보라, 내가 너희와 너희 후손과 언약을 세우노라.
V|N=10|EN=And with every living creature that is with you, of the fowl, of the cattle, and of every beast of the earth with you; from all that go out of the ark, to every beast of the earth.|KO=너희와 함께 있는 모든 생물, 곧 공중의 새와 가축과 땅의 모든 짐승과 언약을 세우며, 방주에서 나오는 모든 생물에게도 언약을 세우노라.
